ID,タイプ,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
11049,エンチュウ,832.6,695.6,-789,0,0,0,100,
11050,エンチュウ,821.5,689,-751.8,0,0,0,100,
11051,エンチュウ,827,684.8,-744.9,0,0,0,100,
11052,エンチュウ,834,679.5,-736.1,0,0,0,100,
11053,エンチュウ,593.2,583.3,-500.6,0,0,0,100,
11054,エンチュウ,600.9,585.9,-507.3,0,0,0,100,
11055,エンチュウ,608.5,588.6,-514.1,0,0,0,100,
11056,エンチュウ,615.9,591.3,-521.1,0,0,0,100,
11057,エンチュウ,567.7,582.7,-504.9,0,0,0,100,
11058,エンチュウ,568,580.3,-497,0,0,0,100,
11059,エンチュウ,568.5,577.9,-489.3,0,0,0,100,
11060,エンチュウ,569.2,575.6,-481.7,0,0,0,100,
11061,エンチュウ,593.1,591.2,-526.2,0,0,0,100,
11062,エンチュウ,585.1,591,-527.3,0,0,0,100,
11063,エンチュウ,577.1,590.6,-528.2,0,0,0,100,
11064,エンチュウ,568.9,590.2,-528.9,0,0,0,100,
11065,エンチュウ,593.8,567.4,-428.2,0,0,0,100,
11066,エンチュウ,601.6,567.9,-434.5,0,0,0,100,
11067,エンチュウ,609.2,568.4,-440.9,0,0,0,100,
11068,エンチュウ,616.7,568.9,-447.4,0,0,0,100,
11069,エンチュウ,568.1,567.8,-433.3,0,0,0,100,
11070,エンチュウ,568.4,567.2,-425.6,0,0,0,100,
11071,エンチュウ,568.8,566.6,-418.1,0,0,0,100,
11072,エンチュウ,569.5,566,-410.6,0,0,0,100,
11073,エンチュウ,593.7,569.3,-453.3,0,0,0,100,
11074,エンチュウ,585.7,569.4,-454.7,0,0,0,100,
11075,エンチュウ,577.6,569.5,-455.8,0,0,0,100,
11076,エンチュウ,569.4,569.6,-456.8,0,0,0,100,
11077,エンチュウ,594,560.5,-357.7,0,0,0,100,
11078,エンチュウ,601.8,560.3,-363.6,0,0,0,100,
11079,エンチュウ,609.5,560.1,-369.7,0,0,0,100,
11080,エンチュウ,617.1,559.9,-375.9,0,0,0,100,
11081,エンチュウ,568.2,562.6,-363.4,0,0,0,100,
11082,エンチュウ,568.4,562.2,-355.9,0,0,0,100,
11083,エンチュウ,568.9,561.7,-348.4,0,0,0,100,
11084,エンチュウ,569.5,561.3,-341.1,0,0,0,100,
11085,エンチュウ,594,561.8,-382.2,0,0,0,100,
11086,エンチュウ,586,562.5,-383.8,0,0,0,100,
11087,エンチュウ,577.8,563.1,-385.1,0,0,0,100,
11088,エンチュウ,569.6,563.8,-386.3,0,0,0,100,
11089,エンチュウ,593.8,551.8,-289.1,0,0,0,100,
11090,エンチュウ,601.7,551.4,-294.8,0,0,0,100,
11091,エンチュウ,609.4,551.1,-300.7,0,0,0,100,
11092,エンチュウ,617.1,550.8,-306.7,0,0,0,100,
11093,エンチュウ,568,556.1,-294.9,0,0,0,100,
11094,エンチュウ,568.2,555.1,-287.5,0,0,0,100,
11095,エンチュウ,568.6,554.1,-280.2,0,0,0,100,
11096,エンチュウ,569.3,553.1,-273,0,0,0,100,
11097,エンチュウ,593.9,554.8,-313.1,0,0,0,100,
11098,エンチュウ,585.9,556.1,-314.8,0,0,0,100,
11099,エンチュウ,577.7,557.4,-316.2,0,0,0,100,
11100,エンチュウ,569.5,558.7,-317.5,0,0,0,100,
11101,エンチュウ,665.4,583.9,-486.3,0,0,0,100,
11102,エンチュウ,673.1,586.9,-493,0,0,0,100,
11103,エンチュウ,680.6,589.9,-499.8,0,0,0,100,
11104,エンチュウ,688.1,592.9,-506.7,0,0,0,100,
11105,エンチュウ,639.7,583.2,-491.5,0,0,0,100,
11106,エンチュウ,640,580.5,-483.5,0,0,0,100,
11107,エンチュウ,640.6,577.9,-475.5,0,0,0,100,
11108,エンチュウ,641.3,575.3,-467.6,0,0,0,100,
11109,エンチュウ,665,592.8,-512.8,0,0,0,100,
11110,エンチュウ,657,592.5,-514.2,0,0,0,100,
11111,エンチュウ,648.9,592.1,-515.4,0,0,0,100,
11112,エンチュウ,640.7,591.6,-516.4,0,0,0,100,
11113,エンチュウ,666.3,566.6,-411.8,0,0,0,100,
11114,エンチュウ,674.1,568.2,-417.9,0,0,0,100,
11115,エンチュウ,681.8,569.8,-424.2,0,0,0,100,
11116,エンチュウ,689.3,571.5,-430.6,0,0,0,100,
11117,エンチュウ,640.5,565.1,-418,0,0,0,100,
11118,エンチュウ,640.7,563.9,-410.1,0,0,0,100,
11119,エンチュウ,641.2,562.9,-402.4,0,0,0,100,
11120,エンチュウ,642,561.8,-394.7,0,0,0,100,
11121,エンチュウ,666.1,570.3,-437.4,0,0,0,100,
11122,エンチュウ,658.1,569.8,-439.2,0,0,0,100,
11123,エンチュウ,649.9,569.2,-440.6,0,0,0,100,
11124,エンチュウ,641.6,568.6,-442,0,0,0,100,
11125,エンチュウ,666.8,553,-339.9,0,0,0,100,
11126,エンチュウ,674.7,553.7,-345.5,0,0,0,100,
11127,エンチュウ,682.4,554.5,-351.2,0,0,0,100,
11128,エンチュウ,690.1,555.3,-357.1,0,0,0,100,
11129,エンチュウ,640.8,554.2,-346.9,0,0,0,100,
11130,エンチュウ,641,553.1,-339.3,0,0,0,100,
11131,エンチュウ,641.5,552,-331.8,0,0,0,100,
11132,エンチュウ,642.1,550.9,-324.3,0,0,0,100,
11133,エンチュウ,666.8,556.5,-364.6,0,0,0,100,
11134,エンチュウ,658.7,556.9,-366.6,0,0,0,100,
11135,エンチュウ,650.5,557.2,-368.3,0,0,0,100,
11136,エンチュウ,642.1,557.5,-369.9,0,0,0,100,
11137,エンチュウ,666.7,538.4,-271.1,0,0,0,100,
11138,エンチュウ,674.6,538.7,-276.3,0,0,0,100,
11139,エンチュウ,682.5,539,-281.7,0,0,0,100,
11140,エンチュウ,690.2,539.4,-287.2,0,0,0,100,
11141,エンチュウ,640.6,542.1,-278.3,0,0,0,100,
11142,エンチュウ,640.8,540.7,-271,0,0,0,100,
11143,エンチュウ,641.2,539.3,-263.8,0,0,0,100,
11144,エンチュウ,641.8,537.8,-256.5,0,0,0,100,
11145,エンチュウ,666.8,543,-294.9,0,0,0,100,
11146,エンチュウ,658.7,544.1,-297,0,0,0,100,
11147,エンチュウ,650.4,545.2,-298.9,0,0,0,100,
11148,エンチュウ,642.1,546.3,-300.6,0,0,0,100,
11149,エンチュウ,738,587.1,-469.5,0,0,0,100,
11150,エンチュウ,745.7,589.9,-476.2,0,0,0,100,
11151,エンチュウ,753.2,592.7,-483,0,0,0,100,
11152,エンチュウ,760.7,595.5,-490,0,0,0,100,
11153,エンチュウ,712.2,586.3,-475.5,0,0,0,100,
11154,エンチュウ,712.5,583.8,-467.1,0,0,0,100,
11155,エンチュウ,713.1,581.4,-458.8,0,0,0,100,
11156,エンチュウ,713.9,579.1,-450.6,0,0,0,100,
11157,エンチュウ,737.5,595.2,-496.8,0,0,0,100,
11158,エンチュウ,729.4,594.8,-498.5,0,0,0,100,
11159,エンチュウ,721.3,594.4,-499.9,0,0,0,100,
11160,エンチュウ,713,593.9,-501.1,0,0,0,100,
11161,エンチュウ,739.4,567.9,-392.5,0,0,0,100,
11162,エンチュウ,747.2,570.4,-398.6,0,0,0,100,
11163,エンチュウ,754.9,573,-404.9,0,0,0,100,
11164,エンチュウ,762.4,575.6,-411.3,0,0,0,100,
11165,エンチュウ,713.4,566,-399.4,0,0,0,100,
11166,エンチュウ,713.7,564.1,-391.3,0,0,0,100,
11167,エンチュウ,714.3,562.2,-383.3,0,0,0,100,
11168,エンチュウ,715,560.4,-375.3,0,0,0,100,
11169,エンチュウ,739.1,574.2,-418.9,0,0,0,100,
11170,エンチュウ,731,573.6,-420.8,0,0,0,100,
11171,エンチュウ,722.8,572.9,-422.6,0,0,0,100,
11172,エンチュウ,714.4,572.2,-424.1,0,0,0,100,
11173,エンチュウ,740.2,546.7,-318.8,0,0,0,100,
11174,エンチュウ,748.1,548.3,-324.2,0,0,0,100,
11175,エンチュウ,755.9,549.9,-329.8,0,0,0,100,
11176,エンチュウ,763.6,551.6,-335.5,0,0,0,100,
11177,エンチュウ,714,547.6,-326.6,0,0,0,100,
11178,エンチュウ,714.2,545.8,-319,0,0,0,100,
11179,エンチュウ,714.7,543.9,-311.4,0,0,0,100,
11180,エンチュウ,715.4,542.1,-303.8,0,0,0,100,
11181,エンチュウ,740.1,552.8,-343.8,0,0,0,100,
11182,エンチュウ,732,553.1,-346.1,0,0,0,100,
11183,エンチュウ,723.7,553.2,-348.1,0,0,0,100,
11184,エンチュウ,715.3,553.4,-350,0,0,0,100,
11185,エンチュウ,740.1,525,-249.7,0,0,0,100,
11186,エンチュウ,748.2,525.9,-254.6,0,0,0,100,
11187,エンチュウ,756.1,526.9,-259.7,0,0,0,100,
11188,エンチュウ,763.8,528,-264.9,0,0,0,100,
11189,エンチュウ,713.9,528.8,-257.8,0,0,0,100,
11190,エンチュウ,714.1,526.8,-250.5,0,0,0,100,
11191,エンチュウ,714.5,524.7,-243.3,0,0,0,100,
11192,エンチュウ,715.1,522.6,-236.1,0,0,0,100,
11193,エンチュウ,740.3,531.8,-273.4,0,0,0,100,
11194,エンチュウ,732.2,532.9,-275.8,0,0,0,100,
11195,エンチュウ,723.8,534,-277.9,0,0,0,100,
11196,エンチュウ,715.4,535,-279.9,0,0,0,100,
11197,エンチュウ,811,590.6,-450.5,0,0,0,100,
11198,エンチュウ,818.7,593.1,-457.2,0,0,0,100,
11199,エンチュウ,826.2,595.5,-464.2,0,0,0,100,
11200,エンチュウ,833.6,598,-471.3,0,0,0,100,
11201,エンチュウ,785.1,589.9,-457.2,0,0,0,100,
11202,エンチュウ,785.5,587.7,-448.5,0,0,0,100,
11203,エンチュウ,786.1,585.6,-439.9,0,0,0,100,
11204,エンチュウ,787,583.6,-431.4,0,0,0,100,
11205,エンチュウ,810.3,597.7,-478.8,0,0,0,100,
11206,エンチュウ,802.2,597.4,-480.7,0,0,0,100,
11207,エンチュウ,794,597,-482.3,0,0,0,100,
11208,エンチュウ,785.7,596.6,-483.7,0,0,0,100,
11209,エンチュウ,812.9,567.5,-371,0,0,0,100,
11210,エンチュウ,820.7,570.5,-377.1,0,0,0,100,
11211,エンチュウ,828.3,573.5,-383.5,0,0,0,100,
11212,エンチュウ,835.9,576.5,-390,0,0,0,100,
11213,エンチュウ,786.8,567.2,-378.6,0,0,0,100,
11214,エンチュウ,787.1,564.4,-370.2,0,0,0,100,
11215,エンチュウ,787.7,561.7,-361.9,0,0,0,100,
11216,エンチュウ,788.6,559,-353.7,0,0,0,100,
11217,エンチュウ,812.4,576.7,-398.2,0,0,0,100,
11218,エンチュウ,804.3,576.6,-400.4,0,0,0,100,
11219,エンチュウ,796,576.3,-402.3,0,0,0,100,
11220,エンチュウ,787.7,575.9,-404.1,0,0,0,100,
11221,エンチュウ,814,539.2,-295.9,0,0,0,100,
11222,エンチュウ,821.9,541.5,-301.2,0,0,0,100,
11223,エンチュウ,829.7,543.8,-306.8,0,0,0,100,
11224,エンチュウ,837.4,546.2,-312.5,0,0,0,100,
11225,エンチュウ,787.7,541.1,-304.1,0,0,0,100,
11226,エンチュウ,788,538.3,-296.3,0,0,0,100,
11227,エンチュウ,788.5,535.6,-288.6,0,0,0,100,
11228,エンチュウ,789.2,532.9,-280.9,0,0,0,100,
11229,エンチュウ,813.8,548.2,-321.2,0,0,0,100,
11230,エンチュウ,805.7,548.7,-323.6,0,0,0,100,
11231,エンチュウ,797.4,549.1,-325.7,0,0,0,100,
11232,エンチュウ,789,549.5,-327.7,0,0,0,100,
11233,エンチュウ,813.9,509.7,-226.7,0,0,0,100,
11234,エンチュウ,822,511.1,-231.5,0,0,0,100,
11235,エンチュウ,829.9,512.7,-236.4,0,0,0,100,
11236,エンチュウ,837.7,514.3,-241.5,0,0,0,100,
11237,エンチュウ,787.6,514.5,-235.1,0,0,0,100,
11238,エンチュウ,787.8,511.6,-227.8,0,0,0,100,
11239,エンチュウ,788.2,508.7,-220.7,0,0,0,100,
11240,エンチュウ,788.8,505.8,-213.5,0,0,0,100,
11241,エンチュウ,814.1,519,-250.2,0,0,0,100,
11242,エンチュウ,805.9,520.5,-252.7,0,0,0,100,
11243,エンチュウ,797.6,521.8,-254.9,0,0,0,100,
11244,エンチュウ,789.2,523.1,-257,0,0,0,100,
11245,エンチュウ,521.8,584.3,-511.3,0,0,0,100,
11246,エンチュウ,529.4,586.3,-518.2,0,0,0,100,
11247,エンチュウ,536.9,588.3,-525.3,0,0,0,100,
11248,エンチュウ,544.4,590.3,-532.4,0,0,0,100,
11249,エンチュウ,496.5,583.5,-514.3,0,0,0,100,
11250,エンチュウ,496.7,581.8,-506.7,0,0,0,100,
11251,エンチュウ,497.2,580.2,-499.2,0,0,0,100,
11252,エンチュウ,497.9,578.6,-491.7,0,0,0,100,
11253,エンチュウ,521.7,589.8,-536.3,0,0,0,100,
11254,エンチュウ,513.8,589.5,-537.1,0,0,0,100,
11255,エンチュウ,505.8,589.2,-537.6,0,0,0,100,
11256,エンチュウ,497.8,588.8,-537.9,0,0,0,100,
11257,エンチュウ,451.2,584.7,-517.5,0,0,0,100,
11258,エンチュウ,458.7,585.9,-524.8,0,0,0,100,
11259,エンチュウ,466.2,587.2,-532.2,0,0,0,100,
11260,エンチュウ,473.5,588.4,-539.8,0,0,0,100,
11261,エンチュウ,426.2,583,-518.8,0,0,0,100,
11262,エンチュウ,426.4,582.3,-511.3,0,0,0,100,
11263,エンチュウ,426.9,581.6,-503.9,0,0,0,100,
11264,エンチュウ,427.5,580.9,-496.6,0,0,0,100,
11265,エンチュウ,451.2,587.1,-542.2,0,0,0,100,
11266,エンチュウ,443.4,586.5,-542.4,0,0,0,100,
11267,エンチュウ,435.5,586,-542.4,0,0,0,100,
11268,エンチュウ,427.5,585.4,-542.2,0,0,0,100,
11269,エンチュウ,403.6,577.8,-504.3,0,0,0,100,
11270,エンチュウ,411.5,578.7,-497,0,0,0,100,
11271,エンチュウ,412.8,581.2,-519.2,0,0,0,100,
11272,エンチュウ,305.8,554.3,-525.4,0,0,0,100,
11273,エンチュウ,319.4,560.9,-527,0,0,0,100,
11274,エンチュウ,326.8,562.9,-534.8,0,0,0,100,
11275,エンチュウ,334.1,564.8,-542.7,0,0,0,100,
11276,エンチュウ,308.7,553,-537.6,0,0,0,100,
11277,エンチュウ,302.1,549.8,-537.2,0,0,0,100,
11278,エンチュウ,296.4,545.5,-543.3,0,0,0,100,
11279,エンチュウ,515.7,572.8,-447.6,0,0,0,100,
11280,エンチュウ,520.6,572.6,-452.5,0,0,0,100,
11281,エンチュウ,525.1,572.4,-458,0,0,0,100,
11282,エンチュウ,529.7,572.2,-464,0,0,0,100,
11283,エンチュウ,509.2,573.2,-448.5,0,0,0,100,
11284,エンチュウ,510,573.1,-443.6,0,0,0,100,
11285,エンチュウ,511.9,572.9,-439,0,0,0,100,
11286,エンチュウ,514.1,572.7,-434.2,0,0,0,100,
11287,エンチュウ,515.7,572.9,-454,0,0,0,100,
11288,エンチュウ,510,573.2,-453.9,0,0,0,100,
11289,エンチュウ,503.7,573.6,-453,0,0,0,100,
11290,エンチュウ,496.8,574,-451.8,0,0,0,100,
11291,エンチュウ,445.1,579.2,-454.1,0,0,0,100,
11292,エンチュウ,449.9,578.5,-459.4,0,0,0,100,
11293,エンチュウ,454.3,577.8,-465.3,0,0,0,100,
11294,エンチュウ,458.8,577.1,-471.7,0,0,0,100,
11295,エンチュウ,438.6,579.6,-454.6,0,0,0,100,
11296,エンチュウ,439.4,579.9,-449.8,0,0,0,100,
11297,エンチュウ,441.3,580.1,-445.3,0,0,0,100,
11298,エンチュウ,443.5,580.3,-440.6,0,0,0,100,
11299,エンチュウ,445.1,578.7,-460.5,0,0,0,100,
11300,エンチュウ,439.4,579.1,-460.1,0,0,0,100,
11301,エンチュウ,433.2,579.6,-458.7,0,0,0,100,
11302,エンチュウ,426.4,580.2,-456.9,0,0,0,100,
11303,エンチュウ,375.3,581.1,-455.9,0,0,0,100,
11304,エンチュウ,380,580.3,-461.4,0,0,0,100,
11305,エンチュウ,384.4,579.4,-467.6,0,0,0,100,
11306,エンチュウ,388.9,578.4,-474.3,0,0,0,100,
11307,エンチュウ,305.8,567.9,-456,0,0,0,100,
11308,エンチュウ,310.6,567.8,-461.5,0,0,0,100,
11309,エンチュウ,315,567.3,-467.7,0,0,0,100,
11310,エンチュウ,299.5,565.8,-456,0,0,0,100,
11311,エンチュウ,300.3,567.5,-451.2,0,0,0,100,
11312,エンチュウ,302.1,569.5,-446.8,0,0,0,100,
11313,エンチュウ,304.2,571.7,-442.3,0,0,0,100,
11314,エンチュウ,305.8,565.9,-462.3,0,0,0,100,
11315,エンチュウ,300.3,564.3,-461.5,0,0,0,100,
11316,エンチュウ,294.1,562.7,-459.7,0,0,0,100,
11317,エンチュウ,287.4,561.2,-457.5,0,0,0,100,
11318,エンチュウ,515.8,571,-377.9,0,0,0,100,
11319,エンチュウ,520.7,570.3,-382.7,0,0,0,100,
11320,エンチュウ,525.2,569.6,-388.1,0,0,0,100,
11321,エンチュウ,529.8,568.9,-394,0,0,0,100,
11322,エンチュウ,509.2,571.8,-378.9,0,0,0,100,
11323,エンチュウ,510.1,571.8,-374.1,0,0,0,100,
11324,エンチュウ,511.9,571.6,-369.4,0,0,0,100,
11325,エンチュウ,514.1,571.4,-364.6,0,0,0,100,
11326,エンチュウ,515.8,570.9,-384.2,0,0,0,100,
11327,エンチュウ,510.1,571.6,-384.3,0,0,0,100,
11328,エンチュウ,503.7,572.4,-383.5,0,0,0,100,
11329,エンチュウ,496.8,573.3,-382.4,0,0,0,100,
11330,エンチュウ,445.1,582.2,-384.7,0,0,0,100,
11331,エンチュウ,449.9,581,-389.9,0,0,0,100,
11332,エンチュウ,454.3,579.9,-395.8,0,0,0,100,
11333,エンチュウ,458.8,578.8,-402.2,0,0,0,100,
11334,エンチュウ,438.6,583.1,-385.1,0,0,0,100,
11335,エンチュウ,439.4,583.3,-380.3,0,0,0,100,
11336,エンチュウ,441.3,583.4,-375.8,0,0,0,100,
11337,エンチュウ,443.5,583.4,-371.2,0,0,0,100,
11338,エンチュウ,445.1,581.7,-391.1,0,0,0,100,
11339,エンチュウ,439.4,582.5,-390.6,0,0,0,100,
11340,エンチュウ,433.2,583.6,-389.2,0,0,0,100,
11341,エンチュウ,426.4,584.7,-387.5,0,0,0,100,
11342,エンチュウ,394.2,587.3,-386.5,0,0,0,100,
11343,エンチュウ,399.7,587.3,-381.7,0,0,0,100,
11344,エンチュウ,405.9,587.3,-377.3,0,0,0,100,
11345,エンチュウ,412.6,587.3,-372.8,0,0,0,100,
11346,エンチュウ,394.2,586.8,-392.8,0,0,0,100,
11347,エンチュウ,389.4,587.1,-392,0,0,0,100,
11348,エンチュウ,406.4,586.8,-383.5,0,0,0,100,
11349,エンチュウ,405.9,586.3,-390.2,0,0,0,100,
11350,エンチュウ,404.9,585.8,-397.2,0,0,0,100,
11351,エンチュウ,403.6,585.4,-404.4,0,0,0,100,
11352,エンチュウ,308.7,585.3,-383.6,0,0,0,100,
11353,エンチュウ,315,585.2,-390.3,0,0,0,100,
11354,エンチュウ,320.9,584.9,-397.2,0,0,0,100,
11355,エンチュウ,326.8,584.6,-404.5,0,0,0,100,
11356,エンチュウ,287.2,581.5,-380.4,0,0,0,100,
11357,エンチュウ,287.4,583.1,-372.9,0,0,0,100,
11358,エンチュウ,287.9,584.8,-365.5,0,0,0,100,
11359,エンチュウ,288.5,586.5,-358.3,0,0,0,100,
11360,エンチュウ,311.9,581.3,-405.1,0,0,0,100,
11361,エンチュウ,304.2,579.8,-404.9,0,0,0,100,
11362,エンチュウ,296.4,578.2,-404.5,0,0,0,100,
11363,エンチュウ,288.5,576.7,-403.8,0,0,0,100,
11364,エンチュウ,521.9,566.2,-302.1,0,0,0,100,
11365,エンチュウ,529.7,565.3,-308.5,0,0,0,100,
11366,エンチュウ,537.3,564.5,-315.1,0,0,0,100,
11367,エンチュウ,544.8,563.6,-321.7,0,0,0,100,
11368,エンチュウ,496.5,571.2,-306,0,0,0,100,
11369,エンチュウ,496.7,570.6,-298.6,0,0,0,100,
11370,エンチュウ,497.1,569.9,-291.2,0,0,0,100,
11371,エンチュウ,497.8,569.2,-283.9,0,0,0,100,
11372,エンチュウ,522,568.1,-326.5,0,0,0,100,
11373,エンチュウ,514.1,569.7,-327.5,0,0,0,100,
11374,エンチュウ,506,571.2,-328.3,0,0,0,100,
11375,エンチュウ,497.9,572.7,-328.9,0,0,0,100,
11376,エンチュウ,451.2,581.5,-309,0,0,0,100,
11377,エンチュウ,458.8,580.2,-316.2,0,0,0,100,
11378,エンチュウ,466.2,579,-323.6,0,0,0,100,
11379,エンチュウ,473.6,577.9,-331,0,0,0,100,
11380,エンチュウ,426.2,586.5,-310.5,0,0,0,100,
11381,エンチュウ,426.4,586.2,-303,0,0,0,100,
11382,エンチュウ,426.9,585.8,-295.6,0,0,0,100,
11383,エンチュウ,427.5,585.4,-288.3,0,0,0,100,
11384,エンチュウ,451.2,582.5,-333.7,0,0,0,100,
11385,エンチュウ,443.4,584,-334,0,0,0,100,
11386,エンチュウ,435.5,585.6,-334,0,0,0,100,
11387,エンチュウ,427.5,587.2,-333.8,0,0,0,100,
11388,エンチュウ,393.4,592,-316.3,0,0,0,100,
11389,エンチュウ,388.9,592.6,-335.4,0,0,0,100,
11390,エンチュウ,305.8,592.7,-317.1,0,0,0,100,
11391,エンチュウ,310.6,593,-322.6,0,0,0,100,
11392,エンチュウ,315,593.3,-328.8,0,0,0,100,
11393,エンチュウ,319.4,593.5,-335.5,0,0,0,100,
11394,エンチュウ,293.6,591.2,-314.2,0,0,0,100,
11395,エンチュウ,294.1,591.6,-307.9,0,0,0,100,
11396,エンチュウ,295.1,592,-302,0,0,0,100,
11397,エンチュウ,296.4,592.4,-296.1,0,0,0,100,
11398,エンチュウ,308.7,592.5,-329.2,0,0,0,100,
11399,エンチュウ,302.1,591.6,-328.8,0,0,0,100,
11400,エンチュウ,295.1,590.8,-327.8,0,0,0,100,
11401,エンチュウ,287.9,589.9,-326.5,0,0,0,100,
11402,エンチュウ,1111.8,512.4,-440.4,0,0,0,100,
11403,エンチュウ,1105.6,516.9,-433.3,0,0,0,100,
11404,エンチュウ,1099.8,521.2,-425.7,0,0,0,100,
11405,エンチュウ,1094,525.5,-417.8,0,0,0,100,
11406,エンチュウ,1127.4,501.7,-437.7,0,0,0,100,
11407,エンチュウ,1126.6,501.9,-445.5,0,0,0,100,
11408,エンチュウ,1125.3,502.5,-453.1,0,0,0,100,
11409,エンチュウ,1123.7,503.4,-460.6,0,0,0,100,
11410,エンチュウ,1112.4,512.6,-421.8,0,0,0,100,
11411,エンチュウ,1119.3,507.9,-421.1,0,0,0,100,
11412,エンチュウ,1126.5,502.9,-421.1,0,0,0,100,
11413,エンチュウ,1133.9,497.8,-421.5,0,0,0,100,
11414,エンチュウ,1104.9,511.1,-532.8,0,0,0,100,
11415,エンチュウ,1097.5,518.3,-524.3,0,0,0,100,
11416,エンチュウ,1090.3,525.4,-515.6,0,0,0,100,
11417,エンチュウ,1083.2,532.5,-506.8,0,0,0,100,
11418,エンチュウ,1130.4,491.6,-528.1,0,0,0,100,
11419,エンチュウ,1129.8,490.5,-537.8,0,0,0,100,
11420,エンチュウ,1129,489.6,-547.3,0,0,0,100,
11421,エンチュウ,1127.9,488.8,-556.8,0,0,0,100,
11422,エンチュウ,1106.2,515.3,-501,0,0,0,100,
11423,エンチュウ,1114.2,509.2,-499.8,0,0,0,100,
11424,エンチュウ,1122.2,503,-498.9,0,0,0,100,
11425,エンチュウ,1130.4,496.7,-498.2,0,0,0,100,
11426,エンチュウ,1101,497.9,-622.8,0,0,0,100,
11427,エンチュウ,1093.7,506.1,-614.1,0,0,0,100,
11428,エンチュウ,1086.5,514.3,-605.1,0,0,0,100,
11429,エンチュウ,1079.5,522.4,-596,0,0,0,100,
11430,エンチュウ,1126.5,477.4,-618.4,0,0,0,100,
11431,エンチュウ,1125.9,475.6,-628.3,0,0,0,100,
11432,エンチュウ,1125,474.1,-638.1,0,0,0,100,
11433,エンチュウ,1123.9,472.7,-647.8,0,0,0,100,
11434,エンチュウ,1102.5,504.2,-590.3,0,0,0,100,
11435,エンチュウ,1110.4,497.8,-589.2,0,0,0,100,
11436,エンチュウ,1118.5,491.2,-588.3,0,0,0,100,
11437,エンチュウ,1126.6,484.4,-587.7,0,0,0,100,
11438,エンチュウ,1097,481.4,-713.7,0,0,0,100,
11439,エンチュウ,1089.7,489,-704.6,0,0,0,100,
11440,エンチュウ,1082.6,496.6,-695.3,0,0,0,100,
11441,エンチュウ,1075.6,504.2,-685.9,0,0,0,100,
11442,エンチュウ,1122.3,461.2,-710,0,0,0,100,
11443,エンチュウ,1121.7,459.8,-720,0,0,0,100,
11444,エンチュウ,1120.8,458.7,-729.8,0,0,0,100,
11445,エンチュウ,1119.7,457.7,-739.6,0,0,0,100,
11446,エンチュウ,1098.5,486.3,-680.9,0,0,0,100,
11447,エンチュウ,1106.4,480,-680,0,0,0,100,
11448,エンチュウ,1114.4,473.5,-679.4,0,0,0,100,
11449,エンチュウ,1122.5,466.9,-679,0,0,0,100,
11450,エンチュウ,1035.8,559.4,-461.1,0,0,0,100,
11451,エンチュウ,1033.5,559.8,-439.7,0,0,0,100,
11452,エンチュウ,1068.8,544.3,-456.2,0,0,0,100,
11453,エンチュウ,1068.4,544.8,-467.1,0,0,0,100,
11454,エンチュウ,1067.9,545.3,-477.9,0,0,0,100,
11455,エンチュウ,1067.5,545.9,-488.8,0,0,0,100,
11456,エンチュウ,1033.8,559.1,-422.9,0,0,0,100,
11457,エンチュウ,1042.9,554.9,-420.4,0,0,0,100,
11458,エンチュウ,1052.1,550.6,-417.9,0,0,0,100,
11459,エンチュウ,1061.2,546.3,-415.4,0,0,0,100,
11460,エンチュウ,1028.7,560,-553.9,0,0,0,100,
11461,エンチュウ,1020,565.6,-545.3,0,0,0,100,
11462,エンチュウ,1011.4,571.2,-536.6,0,0,0,100,
11463,エンチュウ,1002.7,576.8,-528,0,0,0,100,
11464,エンチュウ,1065.3,542,-544,0,0,0,100,
11465,エンチュウ,1064.8,540.9,-555.1,0,0,0,100,
11466,エンチュウ,1064.4,539.9,-566.2,0,0,0,100,
11467,エンチュウ,1063.9,538.8,-577.4,0,0,0,100,
11468,エンチュウ,1030.6,564.4,-509.5,0,0,0,100,
11469,エンチュウ,1039.7,559.9,-507,0,0,0,100,
11470,エンチュウ,1048.8,555.4,-504.6,0,0,0,100,
11471,エンチュウ,1058,550.9,-502.1,0,0,0,100,
11472,エンチュウ,1025.2,548.8,-642.3,0,0,0,100,
11473,エンチュウ,1016.5,556.4,-633.4,0,0,0,100,
11474,エンチュウ,1007.9,563.9,-624.5,0,0,0,100,
11475,エンチュウ,999.2,571.4,-615.7,0,0,0,100,
11476,エンチュウ,1061.6,528.2,-633.1,0,0,0,100,
11477,エンチュウ,1061.1,525.9,-644.2,0,0,0,100,
11478,エンチュウ,1060.7,523.5,-655.4,0,0,0,100,
11479,エンチュウ,1060.2,521.2,-666.6,0,0,0,100,
11480,エンチュウ,1027,558.3,-597.6,0,0,0,100,
11481,エンチュウ,1036.1,553.1,-595.3,0,0,0,100,
11482,エンチュウ,1045.3,548,-593,0,0,0,100,
11483,エンチュウ,1054.4,542.8,-590.7,0,0,0,100,
11484,エンチュウ,1021.6,541.1,-730.5,0,0,0,100,
11485,エンチュウ,1013,550.4,-721.4,0,0,0,100,
11486,エンチュウ,1004.4,559.6,-712.2,0,0,0,100,
11487,エンチュウ,995.9,568.9,-703,0,0,0,100,
11488,エンチュウ,1057.9,511.5,-722.4,0,0,0,100,
