ID,タイプ,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
3512,ビッグリッポウタイ,-1331.149658,394.435272,-1161.185303,0,0,0,100,
3513,リッポウタイ,-1331.149658,470.129120,-1771.649658,0,0,0,100,
3514,ハンキュウ,-1331.149658,501.977295,-1300.074097,0,0,0,100,
3515,島民の霊,-1331.149658,562.317505,-1676.367310,0,0,0,100,
3516,ハンエン,-1331.149658,622.090942,-1482.569458,0,0,0,100,
3517,ハンエン,-1330.132324,64.850807,2053.762695,0,0,0,100,
3518,キュウ,-1330.132324,69.958755,-863.537170,0,0,0,100,
3519,エンチュウ,-1330.132324,220.836243,-1002.426025,0,0,0,100,
3520,ビッグリッポウタイ,-1330.132324,388.968323,-1154.200073,0,0,0,100,
3521,スモールリッポウタイ,-1330.132324,440.388824,-1223.644531,0,0,0,100,
3522,島民の霊,-1330.132324,544.938110,-1696.237427,0,0,0,100,
3523,島民の霊,-1330.132324,595.796265,-1626.793091,0,0,0,100,
3524,島民の霊,-1330.132324,603.412231,-1613.907959,0,0,0,100,
3525,オレンジリッポウタイ,-1330.132324,626.339355,-1544.463623,0,0,0,100,
3526,島民の霊,-1329.702881,70.268333,2255.235352,0,0,0,100,
3527,キュウ,-1329.702881,73.587463,-869.765015,0,0,0,100,
3528,オレンジリッポウタイ,-1329.702881,111.304169,2129.435059,0,0,0,100,
3529,オレンジリッポウタイ,-1329.702881,111.304169,2185.790771,0,0,0,100,
3530,キュウ,-1329.702881,404.760742,-1828.898682,0,0,0,100,
3531,島民の霊,-1329.702881,599.548889,-1620.565186,0,0,0,100,
3532,オレンジリッポウタイ,-1329.702881,624.978516,-1551.120850,0,0,0,100,
3533,ビッグリッポウタイ,-1325.294800,58.229553,-2139.262207,0,0,0,100,
3534,島民の霊,-1325.294800,95.480377,2227.057129,0,0,0,100,
3535,エンバン,-1325.294800,179.871719,-976.067871,0,0,0,100,
3536,エンチュウ,-1325.294800,282.638733,-1036.831787,0,0,0,100,
3537,エンチュウ,-1325.294800,290.955719,-1045.512207,0,0,0,100,
3538,リッポウタイ,-1325.294800,448.704376,-1792.040039,0,0,0,100,
3539,スモールリッポウタイ,-1325.294800,464.104401,-1253.845581,0,0,0,100,
3540,ハンキュウ,-1325.294800,581.018921,-1392.734619,0,0,0,100,
3541,オレンジリッポウタイ,-1325.294800,616.938477,-1592.387329,0,0,0,100,
3542,オレンジリッポウタイ,-1325.294800,618.724854,-1583.706787,0,0,0,100,
3543,ハンエン,-1325.294800,618.724854,-1462.179077,0,0,0,100,
3544,キュウ,-1324.571411,61.963608,-844.412720,0,0,0,100,
3545,エンバン,-1324.571411,205.667542,-1993.139893,0,0,0,100,
3546,エンチュウ,-1324.571411,341.548523,-1098.318970,0,0,0,100,
3547,キュウ,-1324.571411,345.774384,-1878.122314,0,0,0,100,
3548,キュウ,-1324.571411,374.669342,-1854.250732,0,0,0,100,
3549,スモールリッポウタイ,-1324.571411,470.251831,-1261.079346,0,0,0,100,
3550,ハンキュウ,-1324.571411,528.926697,-1330.523926,0,0,0,100,
3551,ハンキュウ,-1324.571411,569.115601,-1376.096924,0,0,0,100,
3552,ハンキュウ,-1324.571411,585.415649,-1399.968506,0,0,0,100,
3553,ハンエン,-1324.571411,612.355225,-1445.541382,0,0,0,100,
3554,島民の霊,-1323.938477,56.538948,2273.308350,0,0,0,100,
3555,島民の霊,-1323.938477,105.466072,2203.863770,0,0,0,100,
3556,エンチュウ,-1323.938477,135.836456,-2055.305176,0,0,0,100,
3557,エンバン,-1323.938477,148.393631,-951.518188,0,0,0,100,
3558,エンチュウ,-1323.938477,334.514526,-1090.406982,0,0,0,100,
3559,キュウ,-1323.938477,336.143890,-1886.034424,0,0,0,100,
3560,キュウ,-1323.938477,420.340942,-1816.589722,0,0,0,100,
3561,スモールリッポウタイ,-1323.938477,445.840393,-1229.295898,0,0,0,100,
3562,リッポウタイ,-1323.938477,497.791809,-1747.145264,0,0,0,100,
3563,ハンキュウ,-1323.938477,535.441345,-1337.802979,0,0,0,100,
3564,島民の霊,-1323.938477,562.229980,-1677.700928,0,0,0,100,
3565,ハンエン,-1323.938477,589.823975,-1407.247559,0,0,0,100,
3566,島民の霊,-1323.486328,62.933582,2265.938965,0,0,0,100,
3567,ビッグリッポウタイ,-1323.486328,90.260376,-2102.189209,0,0,0,100,
3568,オレンジリッポウタイ,-1323.486328,115.563873,2133.922119,0,0,0,100,
3569,エンバン,-1323.486328,218.231003,-997.950073,0,0,0,100,
3570,エンバン,-1323.486328,241.850739,-1963.300293,0,0,0,100,
3571,キュウ,-1323.486328,326.605713,-1893.855835,0,0,0,100,
3572,キュウ,-1323.486328,410.924316,-1824.411255,0,0,0,100,
3573,リッポウタイ,-1323.486328,472.784363,-1770.157715,0,0,0,100,
3574,スモールリッポウタイ,-1323.486328,482.649170,-1275.727905,0,0,0,100,
3575,スモールリッポウタイ,-1323.486328,495.353882,-1290.918945,0,0,0,100,
3576,リッポウタイ,-1323.486328,541.992615,-1700.713379,0,0,0,100,
3577,島民の霊,-1323.486328,555.396729,-1685.522461,0,0,0,100,
3578,オレンジリッポウタイ,-1323.486328,623.766785,-1561.824585,0,0,0,100,
3579,ハンエン,-1323.305420,69.366455,2056.791504,0,0,0,100,
3580,島民の霊,-1323.305420,69.366455,2258.433838,0,0,0,100,
3581,キュウ,-1323.305420,74.751694,-866.566284,0,0,0,100,
3582,エンバン,-1323.305420,317.206116,-1901.541748,0,0,0,100,
3583,キュウ,-1323.305420,401.640015,-1832.097290,0,0,0,100,
3584,ハンキュウ,-1323.305420,548.654114,-1352.677490,0,0,0,100,
3585,ハンエン,-1323.305420,598.722290,-1422.121826,0,0,0,100,
3586,オレンジリッポウタイ,-1323.305420,625.418396,-1554.319702,0,0,0,100,
3587,ビッグリッポウタイ,-1316.614258,41.401669,-2165.303955,0,0,0,100,
3588,ビッグリッポウタイ,-1316.614258,58.660194,-2139.262207,0,0,0,100,
3589,ハンエン,-1316.614258,61.042149,2044.765503,0,0,0,100,
3590,キュウ,-1316.614258,66.401634,-845.859558,0,0,0,100,
3591,島民の霊,-1316.614258,83.185127,2244.418213,0,0,0,100,
3592,ハンエン,-1316.614258,101.768517,2096.848633,0,0,0,100,
3593,オレンジリッポウタイ,-1316.614258,105.589920,2105.529297,0,0,0,100,
3594,オレンジリッポウタイ,-1316.614258,109.411316,2114.209961,0,0,0,100,
3595,島民の霊,-1316.614258,109.411316,2201.015625,0,0,0,100,
3596,オレンジリッポウタイ,-1316.614258,113.232704,2122.890625,0,0,0,100,
3597,オレンジリッポウタイ,-1316.614258,113.232712,2192.334961,0,0,0,100,
3598,オレンジリッポウタイ,-1316.614258,117.054115,2183.654297,0,0,0,100,
3599,オレンジリッポウタイ,-1316.614258,120.875519,2140.251709,0,0,0,100,
3600,オレンジリッポウタイ,-1316.614258,120.875519,2174.973877,0,0,0,100,
3601,オレンジリッポウタイ,-1316.614258,128.518326,2157.612793,0,0,0,100,
3602,エンチュウ,-1316.614258,130.087402,-2061.137207,0,0,0,100,
3603,エンチュウ,-1316.614258,139.624893,-2052.457031,0,0,0,100,
3604,エンチュウ,-1316.614258,149.162384,-2043.776367,0,0,0,100,
3605,エンバン,-1316.614258,162.103897,-958.706787,0,0,0,100,
3606,エンバン,-1316.614258,171.675171,-967.387329,0,0,0,100,
3607,エンバン,-1316.614258,186.356171,-976.067871,0,0,0,100,
3608,エンチュウ,-1316.614258,187.312332,-2009.054199,0,0,0,100,
3609,エンチュウ,-1316.614258,197.803497,-2000.373657,0,0,0,100,
3610,エンバン,-1316.614258,201.037170,-984.748352,0,0,0,100,
3611,エンバン,-1316.614258,229.276978,-1974.331787,0,0,0,100,
3612,エンバン,-1316.614258,281.878540,-1930.929077,0,0,0,100,
3613,エンチュウ,-1316.614258,297.352173,-1045.512207,0,0,0,100,
3614,キュウ,-1316.614258,324.426117,-1896.206787,0,0,0,100,
3615,キュウ,-1316.614258,377.356384,-1852.804077,0,0,0,100,
3616,ビッグリッポウタイ,-1316.614258,414.711243,-1175.720703,0,0,0,100,
3617,キュウ,-1316.614258,419.395569,-1818.081787,0,0,0,100,
3618,キュウ,-1316.614258,429.905365,-1809.401123,0,0,0,100,
3619,キュウ,-1316.614258,440.415161,-1800.720581,0,0,0,100,
3620,リッポウタイ,-1316.614258,459.327087,-1783.359375,0,0,0,100,
3621,スモールリッポウタイ,-1316.614258,465.275024,-1253.845581,0,0,0,100,
3622,リッポウタイ,-1316.614258,487.695038,-1757.317871,0,0,0,100,
3623,スモールリッポウタイ,-1316.614258,494.314392,-1288.567871,0,0,0,100,
3624,ハンキュウ,-1316.614258,516.093933,-1314.609619,0,0,0,100,
3625,ハンキュウ,-1316.614258,523.748962,-1323.290161,0,0,0,100,
3626,ハンキュウ,-1316.614258,531.403992,-1331.970703,0,0,0,100,
3627,リッポウタイ,-1316.614258,539.041443,-1705.234619,0,0,0,100,
3628,ハンキュウ,-1316.614258,539.059021,-1340.651245,0,0,0,100,
3629,ハンキュウ,-1316.614258,546.714050,-1349.331787,0,0,0,100,
3630,島民の霊,-1316.614258,562.019897,-1679.192871,0,0,0,100,
3631,島民の霊,-1316.614258,569.679443,-1670.512207,0,0,0,100,
3632,ハンキュウ,-1316.614258,577.334167,-1384.054077,0,0,0,100,
3633,ハンエン,-1316.614258,587.596924,-1401.415283,0,0,0,100,
3634,ハンエン,-1316.614258,618.385071,-1453.498535,0,0,0,100,
3635,オレンジリッポウタイ,-1316.614258,629.625244,-1540.304077,0,0,0,100,
3636,ハンエン,-1309.922974,69.366455,2056.791504,0,0,0,100,
3637,島民の霊,-1309.922974,69.366570,2258.433594,0,0,0,100,
3638,ビッグリッポウタイ,-1309.922974,78.054276,-2116.566406,0,0,0,100,
3639,リッポウタイ,-1309.922974,480.984131,-1762.652710,0,0,0,100,
3640,島民の霊,-1309.922974,548.642273,-1693.208374,0,0,0,100,
3641,オレンジリッポウタイ,-1309.742188,115.563873,2181.303467,0,0,0,100,
3642,スモールリッポウタイ,-1309.742188,492.291443,-1284.046753,0,0,0,100,
3643,ハンエン,-1309.742188,603.235474,-1429.807861,0,0,0,100,
3644,エンバン,-1309.742065,235.406158,-1970.172363,0,0,0,100,
3645,スモールリッポウタイ,-1309.742065,479.586731,-1268.855713,0,0,0,100,
3646,島民の霊,-1309.742065,555.396790,-1685.522461,0,0,0,100,
3647,ハンエン,-1309.290039,56.538948,2041.917236,0,0,0,100,
3648,島民の霊,-1309.290039,56.539070,2273.308350,0,0,0,100,
3649,ハンエン,-1309.290039,82.372421,2072.299072,0,0,0,100,
3650,オレンジリッポウタイ,-1309.290039,105.466072,2111.361816,0,0,0,100,
3651,島民の霊,-1309.290039,105.466072,2203.863770,0,0,0,100,
3652,エンバン,-1309.290039,207.666168,-1993.185059,0,0,0,100,
3653,エンチュウ,-1309.290039,260.965088,-1013.638306,0,0,0,100,
3654,エンバン,-1309.290039,291.852966,-1923.740479,0,0,0,100,
3655,スモールリッポウタイ,-1309.290039,473.160950,-1261.034180,0,0,0,100,
3656,島民の霊,-1309.290039,562.229980,-1677.700928,0,0,0,100,
3657,ハンエン,-1309.290039,607.783691,-1437.629517,0,0,0,100,
3658,島民の霊,-1309.290039,607.784790,-1608.256592,0,0,0,100,
3659,島民の霊,-1308.657104,88.920158,2235.014404,0,0,0,100,
3660,エンバン,-1308.657104,282.258636,-1931.652466,0,0,0,100,
3661,キュウ,-1308.657104,374.884338,-1854.250732,0,0,0,100,
3662,ハンエン,-1308.657104,612.355225,-1445.541504,0,0,0,100,
3663,キュウ,-1308.656982,64.876297,-836.455566,0,0,0,100,
3664,島民の霊,-1308.656982,102.029083,2211.142822,0,0,0,100,
3665,エンチュウ,-1308.656982,170.401459,-2024.968506,0,0,0,100,
3666,エンバン,-1308.656982,197.156921,-975.344482,0,0,0,100,
3667,エンバン,-1308.656982,253.284042,-1955.523926,0,0,0,100,
3668,ハンキュウ,-1308.656982,528.926636,-1330.523926,0,0,0,100,
3669,島民の霊,-1308.656982,569.115662,-1669.788818,0,0,0,100,
3670,ビッグリッポウタイ,-1307.933716,50.973583,-2147.942871,0,0,0,100,
3671,ハンエン,-1307.933716,95.480377,2088.168213,0,0,0,100,
3672,島民の霊,-1307.933716,98.578773,2218.376465,0,0,0,100,
3673,エンチュウ,-1307.933716,111.639175,-2078.498535,0,0,0,100,
3674,オレンジリッポウタイ,-1307.933716,125.328583,2157.612793,0,0,0,100,
3675,キュウ,-1307.933716,439.629272,-1800.720581,0,0,0,100,
3676,リッポウタイ,-1307.933716,448.704376,-1792.040039,0,0,0,100,
3677,ハンキュウ,-1307.933716,515.760742,-1314.609619,0,0,0,100,
3678,ハンキュウ,-1307.933716,576.023438,-1384.054077,0,0,0,100,
3679,島民の霊,-1307.933716,576.027588,-1661.831787,0,0,0,100,
3680,ハンキュウ,-1307.933716,581.018921,-1392.734619,0,0,0,100,
3681,オレンジリッポウタイ,-1307.933716,616.938477,-1592.387451,0,0,0,100,
3682,島民の霊,-1303.525635,70.268562,2255.235107,0,0,0,100,
3683,スモールリッポウタイ,-1303.525635,484.930023,-1273.343018,0,0,0,100,
3684,島民の霊,-1303.096069,64.851036,2261.462891,0,0,0,100,
3685,ハンエン,-1303.096069,75.806961,2066.647705,0,0,0,100,
3686,島民の霊,-1303.096069,75.807198,2248.577881,0,0,0,100,
3687,ビッグリッポウタイ,-1303.096069,80.500725,-2113.537354,0,0,0,100,
3688,オレンジリッポウタイ,-1303.096069,108.404678,2123.207275,0,0,0,100,
3689,エンチュウ,-1303.096069,135.633484,-2056.978027,0,0,0,100,
3690,エンチュウ,-1303.096069,149.790680,-2044.093018,0,0,0,100,
3691,エンバン,-1303.096069,215.489777,-1987.533447,0,0,0,100,
3692,エンバン,-1303.096069,315.553040,-1905.203979,0,0,0,100,
3693,リッポウタイ,-1303.096069,490.803040,-1752.796631,0,0,0,100,
3694,島民の霊,-1303.096069,544.938110,-1696.237549,0,0,0,100,
3695,ハンキュウ,-1303.096069,544.952026,-1349.648315,0,0,0,100,
3696,ハンエン,-1303.096069,595.793945,-1419.093018,0,0,0,100,
3697,ハンエン,-1303.096069,603.410767,-1431.978027,0,0,0,100,
3698,島民の霊,-1303.096069,603.412231,-1613.907959,0,0,0,100,
3699,ハンエン,-1302.078857,59.487305,2047.794678,0,0,0,100,
3700,島民の霊,-1302.078857,59.487549,2267.430664,0,0,0,100,
3701,ビッグリッポウタイ,-1302.078857,63.356724,-2133.407471,0,0,0,100,
3702,エンチュウ,-1302.078857,128.032227,-2063.963135,0,0,0,100,
3703,エンバン,-1302.078857,238.438416,-1968.680420,0,0,0,100,
3704,ビッグリッポウタイ,-1302.078857,381.462891,-1120.811646,0,0,0,100,
3705,キュウ,-1302.078857,390.217682,-1841.094238,0,0,0,100,
3706,リッポウタイ,-1302.078857,470.129089,-1771.649658,0,0,0,100,
3707,ハンキュウ,-1302.078857,562.321167,-1369.518433,0,0,0,100,
3708,ビッグリッポウタイ,-1300.745117,90.650040,-2101.691895,0,0,0,100,
3709,エンバン,-1300.745117,114.479347,-905.267090,0,0,0,100,
3710,エンバン,-1300.745117,157.400543,-944.193970,0,0,0,100,
3711,エンチュウ,-1300.745117,198.709381,-2001.729980,0,0,0,100,
3712,エンバン,-1300.745117,245.755707,-1962.802979,0,0,0,100,
3713,ビッグリッポウタイ,-1300.745117,410.038422,-1152.527344,0,0,0,100,
3714,スモールリッポウタイ,-1300.745117,500.756592,-1291.416260,0,0,0,100,
3715,ハンキュウ,-1300.745117,568.479126,-1376.729736,0,0,0,100,
3716,ハンエン,-1300.745117,588.399963,-1407.247559,0,0,0,100,
3717,オレンジリッポウタイ,-1300.745117,611.411377,-1599.711670,0,0,0,100,
3718,オレンジリッポウタイ,-1300.745117,620.586853,-1569.194092,0,0,0,100,
3719,島民の霊,-1300.699951,96.265091,2219.100098,0,0,0,100,
3720,ビッグリッポウタイ,-1300.699951,419.595551,-1167.763428,0,0,0,100,
3721,リッポウタイ,-1300.699951,520.812561,-1723.319092,0,0,0,100,
3722,島民の霊,-1300.699951,579.514038,-1653.874634,0,0,0,100,
3723,オレンジリッポウタイ,-1300.699951,617.370483,-1584.430176,0,0,0,100,
3724,エンバン,-1299.253174,112.265923,-2078.498535,0,0,0,100,
3725,エンバン,-1299.253174,190.096771,-2009.054199,0,0,0,100,
3726,エンチュウ,-1299.253174,423.585175,-1175.720703,0,0,0,100,
3727,スモールリッポウタイ,-1299.253174,515.427551,-1314.609619,0,0,0,100,
3728,ハンキュウ,-1299.253174,615.491882,-1453.498535,0,0,0,100,
3729,島民の霊,-1299.253052,99.210434,2105.529297,0,0,0,100,
3730,エンバン,-1299.253052,285.995728,-1019.470520,0,0,0,100,
3731,エンチュウ,-1299.253052,416.494019,-1158.359619,0,0,0,100,
3732,島民の霊,-1299.253052,456.993561,-1783.359619,0,0,0,100,
3733,ハンエン,-1299.253052,619.064575,-1575.026245,0,0,0,100,
3734,オレンジリッポウタイ,-1297.715942,71.087357,2062.895020,0,0,0,100,
3735,キュウ,-1297.715942,305.218475,-1914.336670,0,0,0,100,
3736,島民の霊,-1297.715942,485.992126,-1756.549316,0,0,0,100,
3737,オレンジリッポウタイ,-1297.715942,552.183838,-1687.104858,0,0,0,100,
3738,スモールリッポウタイ,-1297.715942,552.193359,-1358.781006,0,0,0,100,
3739,ハンキュウ,-1297.715942,600.295959,-1428.225586,0,0,0,100,
3740,リッポウタイ,-1296.902100,66.819962,2257.077393,0,0,0,100,
3741,リッポウタイ,-1296.902100,75.584892,2246.769531,0,0,0,100,
3742,島民の霊,-1296.902100,112.597183,2137.900879,0,0,0,100,
3743,エンバン,-1296.902100,145.419464,-2048.478516,0,0,0,100,
3744,キュウ,-1296.902100,252.234100,-997.407593,0,0,0,100,
3745,キュウ,-1296.902100,311.165039,-1909.589478,0,0,0,100,
3746,エンチュウ,-1296.902100,399.773438,-1136.296387,0,0,0,100,
3747,オレンジリッポウタイ,-1296.902100,547.872070,-1691.851929,0,0,0,100,
3748,ハンエン,-1296.902100,623.410706,-1552.963257,0,0,0,100,
3749,エンチュウ,-1295.093628,43.051453,-2161.460938,0,0,0,100,
3750,エンチュウ,-1295.093628,62.313141,-2134.424805,0,0,0,100,
3751,リッポウタイ,-1295.093628,62.577152,2261.462646,0,0,0,100,
3752,島民の霊,-1295.093628,105.464142,2192.018311,0,0,0,100,
3753,島民の霊,-1295.093628,114.659378,2171.131104,0,0,0,100,
3754,エンバン,-1295.093628,150.368454,-2044.093018,0,0,0,100,
3755,キュウ,-1295.093628,227.057648,-980.905518,0,0,0,100,
3756,エンバン,-1295.093628,262.383820,-1001.793091,0,0,0,100,
3757,キュウ,-1295.093628,291.231689,-1926.091553,0,0,0,100,
3758,エンチュウ,-1295.093628,387.315430,-1119.794312,0,0,0,100,
3759,エンチュウ,-1295.093628,405.288940,-1140.681885,0,0,0,100,
3760,ビッグリッポウタイ,-1295.093628,492.295807,-1279.570923,0,0,0,100,
3761,島民の霊,-1295.093628,498.444672,-1744.794434,0,0,0,100,
3762,オレンジリッポウタイ,-1295.093628,543.729248,-1696.237549,0,0,0,100,
3763,ハンキュウ,-1295.093628,594.460327,-1419.093018,0,0,0,100,
3764,ハンキュウ,-1295.093628,606.807678,-1439.980469,0,0,0,100,
3765,ハンエン,-1295.093628,622.144775,-1557.348755,0,0,0,100,
3766,島民の霊,-1293.466064,109.821945,2134.464844,0,0,0,100,
3767,キュウ,-1293.466064,219.001343,-1985.906006,0,0,0,100,
3768,キュウ,-1293.466064,245.803894,-990.535522,0,0,0,100,
3769,スモールリッポウタイ,-1293.466064,553.425537,-1360.906006,0,0,0,100,
3770,リッポウタイ,-1293.420898,93.970840,2219.732910,0,0,0,100,
3771,島民の霊,-1293.420898,97.020554,2104.037354,0,0,0,100,
3772,リッポウタイ,-1293.420898,97.020676,2211.187988,0,0,0,100,
3773,リッポウタイ,-1293.420898,105.733459,-890.618652,0,0,0,100,
3774,キュウ,-1293.420898,176.544006,-951.518188,0,0,0,100,
3775,キュウ,-1293.420898,255.773407,-1955.478760,0,0,0,100,
3776,エンバン,-1293.420898,292.134399,-1020.962524,0,0,0,100,
3777,エンチュウ,-1293.420898,420.084503,-1159.851562,0,0,0,100,
3778,エンチュウ,-1293.420898,423.574677,-1168.396484,0,0,0,100,
3779,島民の霊,-1293.420898,519.286194,-1723.952148,0,0,0,100,
3780,ハンエン,-1293.420898,616.027100,-1585.063110,0,0,0,100,
3781,島民の霊,-1292.923584,102.696289,2118.730957,0,0,0,100,
3782,エンバン,-1292.923584,120.273438,-2071.626465,0,0,0,100,
3783,エンバン,-1292.923584,273.233032,-1006.268921,0,0,0,100,
3784,エンチュウ,-1292.923584,411.230652,-1145.157837,0,0,0,100,
3785,リッポウタイ,-1292.923462,58.154678,2265.938721,0,0,0,100,
3786,オレンジリッポウタイ,-1292.923462,85.371689,2081.296143,0,0,0,100,
3787,キュウ,-1292.923462,119.549683,-904.814941,0,0,0,100,
3788,キュウ,-1292.923462,219.096832,-974.259399,0,0,0,100,
3789,エンバン,-1292.923462,314.624420,-1043.703735,0,0,0,100,
3790,キュウ,-1292.923462,322.656799,-1900.727905,0,0,0,100,
3791,オレンジリッポウタイ,-1292.923462,567.696411,-1668.703857,0,0,0,100,
3792,ハンエン,-1292.923462,610.375183,-1599.259521,0,0,0,100,
3793,リッポウタイ,-1291.341187,69.276291,2252.330322,0,0,0,100,
3794,島民の霊,-1291.341187,108.105675,2182.885986,0,0,0,100,
3795,エンバン,-1291.341187,133.601074,-2059.600342,0,0,0,100,
3796,キュウ,-1291.341187,298.421631,-1920.711426,0,0,0,100,
3797,リッポウタイ,-1291.341187,415.246368,-1819.618896,0,0,0,100,
3798,ビッグリッポウタイ,-1291.341187,480.286469,-1264.063354,0,0,0,100,
3799,島民の霊,-1291.341187,492.079529,-1750.174561,0,0,0,100,
3800,スモールリッポウタイ,-1291.341187,551.230835,-1358.781006,0,0,0,100,
3801,ハンエン,-1291.341187,624.828491,-1541.841431,0,0,0,100,
3802,オレンジリッポウタイ,-1290.572510,53.641930,2044.765503,0,0,0,100,
3803,島民の霊,-1290.572510,99.842087,2114.209961,0,0,0,100,
3804,リッポウタイ,-1290.572510,113.646286,-897.942871,0,0,0,100,
3805,島民の霊,-1290.572510,118.949097,2157.612793,0,0,0,100,
3806,キュウ,-1290.572510,275.386536,-1939.609619,0,0,0,100,
3807,エンチュウ,-1290.572510,428.022156,-1175.720703,0,0,0,100,
3808,ビッグリッポウタイ,-1290.572510,500.977051,-1288.567871,0,0,0,100,
3809,ハンキュウ,-1290.572510,588.388428,-1410.095825,0,0,0,100,
3810,エンチュウ,-1288.436279,74.784210,-2119.764893,0,0,0,100,
3811,リッポウタイ,-1288.436279,78.811180,2240.145996,0,0,0,100,
3812,島民の霊,-1288.436279,112.402161,2144.523926,0,0,0,100,
3813,キュウ,-1288.436279,225.886887,-1980.876221,0,0,0,100,
3814,キュウ,-1288.436279,310.254944,-1911.431641,0,0,0,100,
3815,エンバン,-1288.436279,324.113831,-1049.920410,0,0,0,100,
3816,エンチュウ,-1288.436279,406.342133,-1134.454102,0,0,0,100,
3817,ビッグリッポウタイ,-1288.436279,488.790466,-1273.343018,0,0,0,100,
3818,オレンジリッポウタイ,-1288.436279,548.218872,-1690.009766,0,0,0,100,
3819,オレンジリッポウタイ,-1288.436279,561.533203,-1674.920166,0,0,0,100,
3820,リッポウタイ,-1287.543457,94.874557,2212.521484,0,0,0,100,
3821,エンバン,-1287.543457,99.190826,-2093.034180,0,0,0,100,
3822,エンバン,-1287.543457,298.153992,-1022.296265,0,0,0,100,
3823,リッポウタイ,-1287.543457,341.684418,-1884.700562,0,0,0,100,
3824,リッポウタイ,-1287.543457,373.464630,-1855.629639,0,0,0,100,
3825,エンチュウ,-1287.543457,423.633484,-1161.185303,0,0,0,100,
3826,スモールリッポウタイ,-1287.543457,581.309448,-1398.589600,0,0,0,100,
3827,オレンジリッポウタイ,-1286.593994,72.655296,2068.456299,0,0,0,100,
3828,島民の霊,-1286.593994,108.809372,2137.900635,0,0,0,100,
3829,キュウ,-1286.593994,215.950760,-1989.342041,0,0,0,100,
3830,キュウ,-1286.593994,300.174438,-1919.897583,0,0,0,100,
3831,ビッグリッポウタイ,-1286.593994,482.181610,-1264.877197,0,0,0,100,
3832,オレンジリッポウタイ,-1286.593994,555.410645,-1681.543945,0,0,0,100,
3833,スモールリッポウタイ,-1286.593994,555.417969,-1364.342041,0,0,0,100,
3834,オレンジリッポウタイ,-1286.593994,601.731140,-1612.099487,0,0,0,100,
3835,オレンジリッポウタイ,-1286.051392,91.715034,2095.040283,0,0,0,100,
3836,リッポウタイ,-1286.051392,91.715439,2220.185059,0,0,0,100,
3837,エンバン,-1286.051392,106.637688,-2085.370605,0,0,0,100,
3838,キュウ,-1286.051392,172.805542,-943.696655,0,0,0,100,
3839,エンバン,-1286.051392,184.057587,-2015.926270,0,0,0,100,
3840,リッポウタイ,-1286.051392,331.477325,-1893.855835,0,0,0,100,
3841,リッポウタイ,-1286.051392,365.412720,-1863.292969,0,0,0,100,
3842,リッポウタイ,-1286.051392,383.274658,-1846.474487,0,0,0,100,
3843,エンチュウ,-1286.051392,427.526123,-1168.848511,0,0,0,100,
3844,スモールリッポウタイ,-1286.051392,511.195435,-1307.737427,0,0,0,100,
3845,島民の霊,-1286.051392,517.904297,-1724.404053,0,0,0,100,
3846,島民の霊,-1286.051392,532.464478,-1707.585571,0,0,0,100,
3847,ハンキュウ,-1286.051392,586.352783,-1407.744873,0,0,0,100,
3848,ハンエン,-1286.051392,614.705994,-1585.515381,0,0,0,100,
3849,エンチュウ,-1285.237549,56.195457,-2141.251709,0,0,0,100,
3850,オレンジリッポウタイ,-1285.237549,62.351662,2056.791504,0,0,0,100,
3851,キュウ,-1285.237549,284.434967,-1932.918457,0,0,0,100,
3852,エンチュウ,-1285.237549,390.934082,-1112.967407,0,0,0,100,
3853,リッポウタイ,-1285.237549,429.473206,-1807.411865,0,0,0,100,
3854,エンチュウ,-1285.237549,434.921509,-1182.411865,0,0,0,100,
3855,ビッグリッポウタイ,-1285.237549,450.314758,-1207.097290,0,0,0,100,
3856,オレンジリッポウタイ,-1285.237549,544.913208,-1693.208374,0,0,0,100,
3857,ハンキュウ,-1285.237549,594.608398,-1422.122070,0,0,0,100,
3858,ハンキュウ,-1285.237549,609.200745,-1446.807251,0,0,0,100,
3859,ハンエン,-1285.237549,609.201294,-1599.078613,0,0,0,100,
3860,エンチュウ,-1282.208496,62.004810,-2134.424805,0,0,0,100,
3861,オレンジリッポウタイ,-1282.208496,69.871376,2066.647705,0,0,0,100,
3862,オレンジリッポウタイ,-1282.208496,76.675720,2074.650146,0,0,0,100,
3863,リッポウタイ,-1282.208496,76.676323,2240.575195,0,0,0,100,
3864,島民の霊,-1282.208496,109.924614,2144.094727,0,0,0,100,
3865,エンバン,-1282.208496,128.349213,-2064.980469,0,0,0,100,
3866,エンバン,-1282.208496,137.141586,-2056.978027,0,0,0,100,
3867,キュウ,-1282.208496,218.839783,-1987.533447,0,0,0,100,
3868,キュウ,-1282.208496,260.062653,-988.907837,0,0,0,100,
3869,エンチュウ,-1282.208496,399.726135,-1119.794312,0,0,0,100,
3870,リッポウタイ,-1282.208496,420.933411,-1814.238770,0,0,0,100,
3871,エンチュウ,-1282.208496,440.726929,-1189.238770,0,0,0,100,
3872,ビッグリッポウタイ,-1282.208496,478.123413,-1258.683228,0,0,0,100,
3873,ビッグリッポウタイ,-1282.208496,484.816101,-1266.685669,0,0,0,100,
3874,スモールリッポウタイ,-1282.208496,560.217957,-1370.535889,0,0,0,100,
3875,リッポウタイ,-1281.891968,119.826736,-897.942871,0,0,0,100,
